episode,reward,episode_length,epsilon,loss
43,50.0,160,0.7497215596874705,1292.4151611328125
44,100.0,177,0.743635304565796,1886.44873046875
45,0.0,103,0.7401163527822222,1222.0657958984375
46,50.0,117,0.7361392934377544,2195.873779296875
47,0.0,113,0.732318490686162,1521.1033935546875
48,0.0,166,0.7267415653537931,1473.3251953125
49,0.0,119,0.7227698036021702,2005.442626953125
50,0.0,118,0.7188528518143723,2395.693115234375
51,150.0,194,0.712459201812767,1458.817626953125
52,100.0,111,0.708826588786248,2053.205322265625
53,100.0,149,0.7039794795777238,1364.878662109375
54,0.0,146,0.6992621159065847,2557.1455078125
55,0.0,128,0.6951523575919908,2313.322509765625
56,0.0,119,0.6913532360375628,3111.86669921875
57,50.0,121,0.6875115522347824,1865.70849609375
58,0.0,99,0.6843842399195382,3908.863037109375
59,50.0,123,0.6805186001876663,1685.2457275390625
60,100.0,126,0.676581315310491,1537.873291015625
61,0.0,120,0.672852700820053,1927.4576416015625
62,0.0,120,0.6691446345855359,4558.1953125
63,0.0,119,0.6654876494994323,6179.79248046875
64,0.0,124,0.6616982712359525,6785.6767578125
65,50.0,159,0.6568708657584529,4700.19140625
66,0.0,105,0.6537022804330889,4275.193359375
67,50.0,125,0.6499500776866194,6249.8095703125
68,0.0,101,0.6469340352379868,6967.7529296875
69,0.0,148,0.6425397500373016,7806.609375
70,0.0,121,0.6389693110465066,5450.318359375
71,0.0,152,0.6345122338209384,4048.588623046875
72,50.0,119,0.6310445204805023,4587.6552734375
73,50.0,198,0.6253166606822608,8667.3408203125
74,50.0,203,0.6194981303356513,9256.1865234375
75,0.0,133,0.6157153771631834,6730.36572265625
76,0.0,118,0.6123785921517808,5202.94873046875
77,0.0,181,0.6072954118270238,14805.3974609375
78,50.0,132,0.603614967232504,9929.23046875
79,50.0,140,0.5997358359998124,17621.6953125
80,50.0,183,0.5947028229172613,3665.19482421875
81,50.0,125,0.5912892726937483,7458.82763671875
82,50.0,180,0.5864081532764762,26876.42578125
83,0.0,244,0.5798557925968325,11407.134765625
84,0.0,149,0.5758906135299398,14596.8076171875
85,0.0,120,0.5727169017558722,9826.5859375
86,0.0,102,0.5700330022189608,11580.2509765625
87,0.0,113,0.5670743452327189,16449.373046875
88,100.0,166,0.5627558262802593,34432.78125
89,100.0,206,0.5574424015437457,21352.01171875
90,0.0,149,0.5536304900826206,16812.28125
91,0.0,141,0.5500472528676339,10190.828125
92,50.0,186,0.5453558799518758,26276.10546875
93,0.0,98,0.5429001979420663,16208.6181640625
94,0.0,109,0.5401818650619138,8504.9150390625
95,0.0,146,0.5365621085491532,15780.5283203125
96,50.0,167,0.53245143275375,31310.2265625
97,100.0,203,0.5274970072372553,28957.794921875
98,0.0,128,0.5243967603311204,25727.71875
99,50.0,174,0.5202115615079391,20988.99609375
100,50.0,164,0.5162974736975888,55557.61328125
101,0.0,132,0.513168511730763,34049.6875
102,0.0,143,0.5098001982256053,23197.025390625
103,50.0,152,0.506244129391282,23305.837890625
104,100.0,154,0.5026665661852006,30102.6953125
105,0.0,136,0.4995281878107893,25716.83984375
106,50.0,150,0.4960894599535211,29653.271484375
107,50.0,124,0.4932646582946123,18668.19921875
108,0.0,184,0.48910263212459365,43639.26953125
109,50.0,120,0.4864072056914616,29186.611328125
110,0.0,195,0.48205878298373994,21155.28125
111,50.0,154,0.47865213456048855,31831.27734375
112,0.0,167,0.4749851150065431,17586.76953125
113,50.0,207,0.4704787364234956,61340.703125
114,0.0,199,0.46618682964374625,36066.9453125
115,50.0,102,0.46400215757913793,87655.359375
116,50.0,181,0.46015060778905886,47350.34765625
117,0.0,147,0.4570460921754999,17787.2734375
118,50.0,198,0.4528975799036208,20945.607421875
119,0.0,214,0.44845616633310886,72186.53125
120,0.0,175,0.44485656081981095,13492.734375
121,0.0,118,0.4424457217220338,55488.859375
122,0.0,155,0.43929878286797325,13004.68359375
123,50.0,138,0.436515832240166,60949.07421875
124,50.0,170,0.4331117839310406,23785.296875
125,0.0,159,0.4299520262453918,62409.6953125
126,50.0,177,0.4264616668072809,55111.32421875
127,0.0,154,0.4234479161692075,14276.04296875
128,0.0,169,0.42016512327236644,17261.80078125
129,100.0,244,0.4154703157099117,19010.43359375
130,50.0,283,0.41009077506184466,39499.5234375
131,0.0,156,0.40715521333628674,72028.6875
132,50.0,233,0.4028097740260953,17407.56640625
133,100.0,230,0.3985657723134012,51382.93359375
134,50.0,135,0.39609558349063356,65514.68359375
135,50.0,147,0.3934232303466992,152305.921875
136,50.0,233,0.38922434816444157,21356.0546875
137,50.0,146,0.3866161573673815,14121.62890625
138,50.0,212,0.38286000440251844,18547.29296875
139,0.0,144,0.38032948907485287,53334.66796875
140,0.0,105,0.37849487210414234,8220.4765625
141,50.0,151,0.37587202178679463,39915.1640625
142,0.0,131,0.37361129729871095,43253.984375
143,50.0,132,0.3713470686336898,132765.25
144,0.0,180,0.3682815819574352,41469.1328125
145,0.0,152,0.36571266444737466,22445.6953125
146,0.0,166,0.3629276026898684,45407.875
147,50.0,141,0.36057864302164244,36490.140625
148,0.0,149,0.35811292843271864,140433.53125
149,0.0,165,0.35540210848116055,64834.9765625
150,0.0,150,0.35295553757527826,16855.390625
151,0.0,170,0.35020311117481134,81564.296875
152,100.0,178,0.3473441589200422,109482.75
153,0.0,107,0.3456368193673829,15996.7734375
154,0.0,167,0.3429888483594869,57421.0625
155,0.0,209,0.33970348320337956,22290.859375
156,0.0,137,0.3375670123527637,23999.765625
157,0.0,187,0.33467247850200615,14794.96875
158,0.0,208,0.3314820377818611,37227.671875
159,0.0,126,0.3295641780583298,142711.59375
160,0.0,185,0.3267683611554822,61408.484375
161,0.0,196,0.3238321774108324,53579.7265625
162,50.0,181,0.321144138714127,172186.9375
163,50.0,132,0.31919788128096727,59556.03125
164,50.0,139,0.31716116175919146,70297.3046875
165,50.0,185,0.31447056430956155,95247.703125
166,50.0,133,0.3125503575057972,217834.296875
167,50.0,119,0.31084221858189626,175502.15625
168,50.0,237,0.3074680545939636,135411.15625
169,50.0,223,0.3043266602617921,60057.7265625
170,50.0,168,0.3019812649688004,107960.34375
171,50.0,226,0.2988546378989333,73179.4921875
172,100.0,184,0.2963329879022211,56124.5625
173,0.0,182,0.2938596790975688,148664.984375
174,0.0,232,0.290736795944423,80272.765625
175,0.0,111,0.2892544173470957,45999.2265625
176,0.0,209,0.2864837547190027,86912.375
177,0.0,152,0.284485411141966,152904.375
178,50.0,235,0.28142326674676277,54897.796875
179,0.0,124,0.2798208039352443,231332.5625
180,0.0,140,0.27802253570296576,130898.9375
181,100.0,249,0.27485269519646693,80396.515625
182,0.0,113,0.2734261201671881,67443.71875
183,0.0,214,0.2707447225741574,144745.375
184,50.0,180,0.26850971276844915,27677.71875
185,0.0,121,0.2670176688165846,33794.5
186,0.0,132,0.26539943868229016,72856.109375
187,50.0,201,0.2629541322388862,232404.953125
188,50.0,137,0.26130035514693617,93395.40625
189,0.0,137,0.2596569790273785,141134.46875
190,0.0,118,0.2582498036540485,115793.234375
191,100.0,167,0.2562713165411235,120193.34375
192,50.0,129,0.2547534065020724,127944.0
193,50.0,219,0.25219704870142035,42162.0
194,100.0,199,0.2498964001505789,349020.9375
195,50.0,191,0.24770798127693303,36193.078125
196,0.0,132,0.24620677530212196,509564.46875
197,50.0,170,0.244286799678646,149259.453125
198,50.0,150,0.2426051411782532,220892.46875
199,50.0,153,0.24090177502425492,30840.328125
200,0.0,197,0.23872615323414886,124071.59375
201,0.0,119,0.23742147568475638,95526.71875
202,0.0,170,0.23557000979700804,149598.3125
203,50.0,150,0.2339483572560853,149923.703125
204,0.0,142,0.23242348029597196,153154.1875
205,50.0,165,0.23066409615322586,34081.515625
206,0.0,159,0.22898129121079688,136159.4375
207,50.0,135,0.2275621351631295,247841.21875
208,0.0,150,0.22599560844343758,362764.125
209,0.0,244,0.22347039672824717,103631.375
210,0.0,227,0.22114646417744985,106351.484375
211,0.0,93,0.2202013615624062,184027.078125
212,50.0,115,0.21903826965967563,33686.296875
213,100.0,136,0.2176707130825885,88066.546875
214,0.0,141,0.2162618929151627,33077.671875
215,50.0,123,0.2150403706810432,137681.03125
216,0.0,181,0.21325538179462014,138305.09375
217,100.0,162,0.2116703363947941,152873.90625
218,0.0,116,0.21054260884543297,85228.078125
219,0.0,127,0.20931483034474485,155555.046875
220,50.0,137,0.20799840276674025,89984.25
221,0.0,163,0.20644292320739904,269633.03125
222,0.0,126,0.20524850383470267,46333.796875
223,50.0,246,0.20293642246717486,256672.21875
224,0.0,126,0.20176229069915597,417542.78125
225,0.0,143,0.20043797201424396,97131.1875
226,0.0,118,0.19935172592467165,134047.25
227,0.0,145,0.1980249899860624,152308.640625
228,0.0,152,0.19664368315692116,57883.921875
229,0.0,102,0.19572215999505294,342941.75
230,0.0,139,0.1944733072692569,120658.84375
231,100.0,155,0.19309009668165908,228230.484375
232,0.0,183,0.19146967494866438,33289.90625
233,50.0,147,0.1901778792075759,419050.0
234,0.0,136,0.18899051131094805,59999.234375
235,0.0,158,0.18762037514725913,356703.0
236,100.0,132,0.18648332325770992,132600.15625
237,0.0,150,0.18519958109010046,252531.46875
238,50.0,201,0.1834932107556196,217722.265625
239,100.0,170,0.18206228956633957,264757.3125
240,0.0,151,0.1808006552110008,374658.46875
241,0.0,172,0.1793742094373494,85109.234375
242,50.0,197,0.1777542527616643,294200.6875
243,0.0,142,0.17659564935116148,333631.53125
244,0.0,169,0.1752265861885709,171109.4375
245,50.0,196,0.17365208414015335,56547.671875
246,50.0,131,0.17260763417775338,478384.6875
247,50.0,184,0.17115122030639157,91496.28125
248,0.0,184,0.1697070952389103,29086.046875
249,0.0,118,0.1687873909197964,312913.125
250,0.0,138,0.16771812554997317,290940.6875
251,50.0,155,0.1665252138324202,324594.625
252,0.0,134,0.16550076287699902,372731.3125
253,50.0,132,0.16449776437535213,78549.0625
254,0.0,140,0.16344061958912853,165428.09375
255,0.0,98,0.16270466311748918,60034.453125
256,100.0,168,0.16145072515919362,116425.15625
257,0.0,140,0.16041316216870455,60515.59375
258,50.0,104,0.15964671991587925,335787.8125
259,0.0,119,0.1587742244289516,515456.03125
260,100.0,162,0.15759411656051608,417442.34375
261,50.0,182,0.15627877560300124,445088.4375
262,0.0,144,0.15524585016679812,636899.75
263,0.0,108,0.1544756388641816,334734.65625
264,0.0,115,0.15365970673979673,182658.4375
265,50.0,259,0.15183783406244883,663641.5
266,0.0,117,0.15102192440914666,252453.84375
267,0.0,199,0.14964423829693316,113009.78125
268,100.0,106,0.1489155329086917,152766.5
269,0.0,212,0.14746875033173482,157172.5
270,0.0,226,0.14594190135057597,415124.3125
271,0.0,303,0.14391961879240953,118968.625
272,0.0,202,0.14258702244141166,432588.3125
273,50.0,120,0.1418012306585282,153384.0625
274,50.0,141,0.14088345706056266,350819.15625
275,0.0,144,0.13995228706785834,174122.75
276,150.0,251,0.13834389536672478,98557.375
277,0.0,133,0.1374991457485032,541641.75
278,0.0,135,0.13664696807404655,110235.0625
279,0.0,180,0.13551894123510366,90947.65625
280,0.0,128,0.13472245865316962,40148.625
281,0.0,127,0.13393682509803664,114641.78125
282,100.0,206,0.1326722211501575,319378.15625
283,0.0,99,0.13206872951464244,502704.6875
284,0.0,128,0.13129252478844047,177344.84375
285,50.0,154,0.1303646971285297,33205.375
286,0.0,135,0.12955673658575348,720891.375
287,0.0,206,0.12833348853249582,607937.0
288,50.0,156,0.12741483612685098,660390.25
289,0.0,117,0.12673016490895772,123067.625
290,0.0,182,0.12567242633282663,431913.375
291,0.0,114,0.125014388240834,114400.59375
292,0.0,121,0.12431971332592089,493897.75
293,0.0,252,0.12288531865785064,52911.03125
294,0.0,119,0.12221373025318355,328851.25
295,0.0,141,0.12142273193522564,276991.625
296,100.0,217,0.12021537070700841,45857.53125
297,50.0,240,0.11889401685056936,355576.125
298,0.0,136,0.11815170686531913,117940.125
299,0.0,131,0.11744107015511773,108104.5
300,0.0,186,0.11643941101974171,149286.5
301,0.0,119,0.11580305055665943,462867.53125
302,0.0,121,0.11515956083180345,76442.125
303,50.0,198,0.1141142814617055,71190.0
304,50.0,182,0.11316183988888624,158436.78125
305,0.0,175,0.1122535281890168,160627.15625
306,100.0,166,0.11139866851666502,260129.5625
307,50.0,252,0.11011335622084659,320706.65625
308,0.0,135,0.1094309072985636,130232.125
309,50.0,164,0.10860754578177746,351554.8125
310,0.0,183,0.1076961058344343,47489.78125
311,0.0,117,0.1071173943893196,372003.28125
312,50.0,115,0.10655160599831322,199875.90625
313,0.0,181,0.10566715145642801,39930.375
314,0.0,176,0.10481417009605822,49940.703125
315,0.0,178,0.10395849892020077,42100.296875
316,0.0,159,0.1032000719317448,48946.015625
317,50.0,189,0.10230573974866695,381307.3125
318,50.0,249,0.10113931315996365,224332.75
319,0.0,133,0.10052174058148017,344927.0625
320,50.0,148,0.09983894887023279,41346.3125
321,0.0,150,0.09915166238050524,138036.1875
322,0.0,152,0.09846003821541102,148254.0
323,0.0,134,0.09785431925010113,274135.09375
324,0.0,276,0.09661843530708465,209823.484375
325,50.0,239,0.09556084910183127,295752.5625
326,0.0,210,0.09464114807472847,196005.78125
327,0.0,146,0.09400695812079626,366824.03125
328,50.0,133,0.09343293682573145,270404.0625
329,0.0,135,0.09285386804397014,97467.53125
330,50.0,177,0.09210007842348027,66364.6875
331,0.0,155,0.091445007527722,586405.125
332,0.0,132,0.09089081548691814,421236.0
333,0.0,158,0.09023187873722648,165327.109375
334,0.0,158,0.08957771912192146,196633.328125
335,50.0,164,0.08890373360441821,88114.84375
336,50.0,164,0.08823481917470619,259313.015625
337,50.0,120,0.08774856036458074,31589.578125
338,0.0,112,0.08729713683881117,148639.34375
339,0.0,131,0.08677207840521746,387630.6875
340,0.0,117,0.08630580346890088,113419.46875
341,50.0,153,0.08569983780878102,706501.25
342,0.0,149,0.08511380382023769,23322.015625
343,0.0,172,0.08444228951849422,151711.59375
344,0.0,104,0.08403883048971321,72785.8125
345,0.0,147,0.08347184251450629,181085.453125
346,0.0,125,0.08299272031146257,111997.796875
347,0.0,149,0.082425198176675,251309.125
348,50.0,196,0.08168456488469991,618478.25
349,0.0,175,0.0810289105929672,280990.0
350,0.0,145,0.08048964278752734,247851.5625
351,0.0,179,0.07982887335373663,138873.921875
352,0.0,128,0.07935969681957698,141406.71875
353,50.0,134,0.07887148175978091,167670.875
354,0.0,153,0.0783177135589389,29587.875
355,0.0,212,0.07755682111722399,91200.453125
356,0.0,171,0.07694847195134298,82325.453125
357,0.0,131,0.07648565672494206,309055.75
358,0.0,97,0.07614475611386916,572346.25
359,0.0,111,0.07575651713505248,44821.078125
360,0.0,148,0.07524194265918716,90911.203125
361,0.0,95,0.07491348481658223,155861.828125
362,0.0,109,0.07453838863920814,530858.125
363,0.0,125,0.07411054380075331,54149.078125
364,0.0,145,0.07361731946856223,149575.96875
365,50.0,176,0.07302305530565475,36602.59375
366,0.0,154,0.0725070106135982,32745.015625
367,0.0,170,0.07194158469167386,157106.8125
368,0.0,155,0.07142989307172155,372291.6875
369,0.0,182,0.07083371178019435,218840.203125
370,0.0,176,0.07026191784989966,33109.59375
371,100.0,136,0.06982324040771717,374278.5
372,0.0,105,0.06948643007488288,465575.3125
373,50.0,217,0.06879549502324529,92866.859375
374,0.0,151,0.06831876389885595,170929.75
375,0.0,183,0.06774542942082955,111919.109375
376,0.0,129,0.0673441692688718,104231.046875
377,50.0,145,0.06689597686316093,128345.59375
378,0.0,112,0.06655182970439392,195386.0625
379,50.0,149,0.06609673392820882,206296.15625
380,0.0,126,0.06571431723768124,82093.234375
381,0.0,112,0.06537624914109119,87411.53125
382,50.0,134,0.06497405923030782,50721.28125
383,0.0,106,0.06465766250434035,553093.75
384,50.0,195,0.06407963067304298,372978.875
385,100.0,242,0.06336945907780647,167425.671875
386,0.0,166,0.06288687295424922,301702.71875
387,0.0,162,0.06241945896522468,142867.375
388,0.0,292,0.06158571671916358,332730.78125
389,50.0,169,0.06110827157025003,262006.4375
390,0.0,163,0.06065128408347211,185823.875
391,0.0,142,0.06025595860743581,685872.75
392,0.0,162,0.05980809919493664,159614.59375
393,0.0,133,0.05944290151976957,46093.0625
394,0.0,107,0.059150715184449906,420651.25
395,0.0,142,0.05876517042655166,49205.5
396,50.0,148,0.058366009299364814,219920.1875
397,0.0,140,0.0579909201748542,299688.0625
398,50.0,157,0.05757315110547423,182776.4375
399,0.0,165,0.057137337611183954,109016.0625
400,50.0,175,0.056678715585396916,373829.375
401,50.0,201,0.056156495835751,631098.375
402,0.0,181,0.05569035675382039,439207.1875
403,0.0,117,0.05539110130176621,302464.03125
404,50.0,133,0.055052874511538105,365780.6875
405,0.0,133,0.05471671298737149,65107.28125
406,50.0,160,0.054315027029948816,54337.9375
407,50.0,164,0.05390635909377199,281959.84375
408,0.0,163,0.05350322984578972,485397.125
409,0.0,135,0.05317163318213265,700876.0
410,0.0,109,0.05290539972095821,360512.875
411,0.0,131,0.05258719425269149,388750.28125
412,0.0,142,0.05224443056820383,256429.46875
413,0.0,131,0.05193020057313779,80965.65625
414,0.0,145,0.05158459201078402,634834.75
415,0.0,176,0.0511681835540308,1008311.375
416,0.0,163,0.050785531271377596,170259.75
417,0.0,224,0.050264341806736904,699857.625
418,0.0,129,0.04996662316204223,160870.5625
419,0.0,130,0.0496683805562209,728208.8125
420,0.0,216,0.04917676997034199,221953.46875
421,100.0,237,0.04864296060868651,676430.25
422,0.0,184,0.04823252521333404,701184.75
423,0.0,231,0.047722149838302065,129541.90625
424,0.0,165,0.04736090581262814,160670.78125
425,0.0,169,0.046993738944513176,404791.125
426,0.0,151,0.04666808712677849,694805.5625
427,0.0,103,0.04644724937550114,262170.1875
428,0.0,198,0.04602565735813564,126470.96875
429,0.0,184,0.045637306019365144,426812.125
430,0.0,155,0.04531270617704321,848025.875
431,0.0,137,0.04502772447771865,477774.4375
432,50.0,214,0.04458615279480708,785167.875
433,0.0,119,0.0443424821630933,605063.625
434,50.0,224,0.04388741486418238,330344.625
435,0.0,136,0.04361340556461058,252649.53125
436,0.0,96,0.04342101787860282,93930.3125
437,0.0,161,0.043100270913970035,69315.625
438,0.0,145,0.04281342775713192,403720.09375
439,0.0,190,0.04244045194291346,551876.1875
440,0.0,132,0.042183246423325625,313736.59375
441,0.0,194,0.04180805849316512,292554.15625
442,0.0,135,0.04154894492655856,203600.15625
443,50.0,121,0.04131806742367478,141001.0
444,0.0,198,0.040943031923553655,658780.5
445,0.0,232,0.04050792525963353,327168.46875
446,0.0,191,0.04015318502281138,951480.375
447,100.0,252,0.039689899571438404,133453.3125
448,0.0,123,0.039465717242582625,1541384.0
449,50.0,112,0.03926268538484446,668943.9375
450,50.0,315,0.0386972408041962,284833.46875
451,0.0,168,0.03839900756246886,369671.75
452,0.0,168,0.03810307275506455,116282.9375
453,0.0,213,0.037731146335838905,811229.5
454,0.0,182,0.03741622771303324,834842.25
455,0.0,132,0.0371894709314869,763056.25
456,0.0,112,0.03699814925031464,89763.1875
457,0.0,183,0.036687658934363154,641941.875
458,50.0,108,0.036505642799648914,377106.59375
459,0.0,105,0.03632954845584759,288824.03125
460,0.0,168,0.03604956262788377,130672.9375
461,0.0,102,0.035880625053060666,878043.375
462,100.0,212,0.03553202835422657,578640.0
463,50.0,190,0.035222485579902846,79248.46875
464,0.0,131,0.03501063598465196,586199.25
465,0.0,191,0.034704037184025024,54395.0
466,0.0,171,0.03443182164231665,869265.0
467,0.0,194,0.03412557674679592,91819.875
468,0.0,113,0.03394845388608714,156606.28125
469,0.0,127,0.03375048359379566,224062.46875
470,0.0,161,0.03350117195403021,424405.5625
471,50.0,207,0.033183332596477814,610825.6875
472,0.0,152,0.032951865022953844,273941.28125
473,0.0,179,0.032681350899154804,234366.65625
474,0.0,120,0.03250124518861836,66204.96875
475,50.0,129,0.0323087384070584,323461.6875
476,50.0,139,0.032102584663263094,261257.125
477,0.0,146,0.03188746537209996,75490.8125
478,0.0,203,0.03159075460680293,280631.71875
479,50.0,164,0.03135306479620388,288110.09375
480,0.0,147,0.031141533881009778,211642.625
481,0.0,187,0.030874504755874475,72405.40625
482,50.0,196,0.030597081266440708,247420.78125
483,50.0,184,0.030338911841942717,755228.4375
484,50.0,153,0.030125897907737866,471488.6875
485,0.0,274,0.029748152556522727,278694.25
486,50.0,110,0.029597838763521706,77125.875
487,0.0,131,0.02941981923823498,153802.28125
488,50.0,117,0.02926173008566575,241675.6875
489,0.0,152,0.029057617323924596,52972.375
490,0.0,262,0.028709127894003247,56776.46875
491,0.0,217,0.028423660030097497,594210.6875
492,100.0,186,0.028181233605573567,519837.46875
493,0.0,179,0.027949883370584523,372704.28125
494,0.0,179,0.027720432375777024,184695.59375
495,0.0,119,0.027568935670074006,411872.9375
496,0.0,237,0.027269677382869735,502119.8125
497,50.0,259,0.026946353323504754,199169.09375
498,100.0,176,0.026728833150034693,374910.28125
499,0.0,165,0.026526502967480017,568463.75
500,0.0,118,0.02638274622404018,209778.75
501,0.0,132,0.026222856598928843,43966.40625
502,0.0,229,0.02594776762767245,337869.90625
503,0.0,114,0.02581190155108408,54332.9375
504,0.0,132,0.025655471465020754,511746.625
505,0.0,120,0.025514085115000733,228375.53125
506,50.0,163,0.025323282506212522,399377.78125
507,0.0,235,0.02505070772888642,105794.53125
508,0.0,144,0.024885134936879206,357048.8125
509,0.0,242,0.024609341899525863,340273.28125
510,0.0,117,0.024477102133717704,209938.90625
511,0.0,134,0.02432652078876857,236654.34375
512,0.0,139,0.024171299521044177,203905.78125
513,0.0,146,0.02400932773983091,563380.5625
514,0.0,100,0.023899014899195978,113017.96875
515,0.0,164,0.02371919797504848,705053.5625
516,0.0,99,0.023611305475360334,251797.21875
517,0.0,131,0.02346929262686466,33527.484375
518,50.0,112,0.023348554568246745,382560.8125
519,0.0,109,0.02323164699697031,670157.5
520,0.0,185,0.02303456419586678,449871.125
521,0.0,148,0.022878102425366656,487848.09375
522,0.0,170,0.022699693854301994,200128.015625
523,0.0,149,0.022544468448183592,408519.125
524,0.0,117,0.022423324402965763,468598.875
525,0.0,164,0.022254610619560466,219129.140625
526,0.0,131,0.022120757764641286,261495.609375
527,50.0,226,0.021891725807840764,103574.46875
528,0.0,152,0.021739021897277822,54273.609375
529,0.0,262,0.02147830474130535,62531.9375
530,0.0,162,0.02131866474610441,58501.21875
531,0.0,150,0.02117190809026188,190878.09375
532,0.0,119,0.021056200142938356,390337.3125
533,0.0,98,0.02096138621723075,154817.75
534,0.0,113,0.020852589793985948,56916.921875
535,0.0,146,0.02071285667335248,108519.59375
536,0.0,137,0.020582588905420557,70636.046875
537,0.0,140,0.020450314909898657,134389.46875
538,0.0,211,0.020252563381763244,279994.0
539,0.0,164,0.020100182471136947,183229.53125
540,0.0,169,0.019944355192924316,373584.5
541,0.0,125,0.019829876069060965,93057.1875
542,50.0,165,0.01967976916306292,169123.671875
543,0.0,180,0.019517311787586384,34602.390625
544,0.0,118,0.01941154039409652,73126.6875
545,50.0,170,0.019260164850815675,296473.1875
546,0.0,158,0.019120533246045346,215729.59375
547,0.0,135,0.019002030025772335,247098.203125
548,50.0,133,0.018886000637072846,60798.625
549,0.0,165,0.018743038617923816,320307.3125
550,0.0,174,0.018593450845648018,106915.625
551,0.0,187,0.018434017693397694,235324.203125
552,0.0,181,0.01828100216142743,79688.03125
553,100.0,236,0.01808339629901459,191626.765625
554,0.0,149,0.01795973813196919,50755.65625
555,0.0,195,0.017799180203953376,232025.234375
556,0.0,174,0.017657125344582875,434833.8125
557,50.0,127,0.017554157878752957,40824.375
558,0.0,122,0.017455809753369855,58096.96875
559,50.0,161,0.01732686533273802,161374.046875
560,0.0,126,0.01722661707380046,714840.4375
561,0.0,157,0.017102515787568273,20049.625
562,50.0,222,0.016928559332002182,353053.75
563,0.0,202,0.016771812554997326,250155.78125
564,0.0,164,0.016645620920792383,234140.75
565,0.0,228,0.01647175977944202,38658.828125
566,0.0,188,0.016329767448045374,37532.5625
567,0.0,161,0.01620914099574148,98669.375
568,50.0,181,0.016074593531727025,39630.0
569,0.0,111,0.015992634062734577,214093.46875
570,50.0,108,0.015913290830690093,25920.9375
571,0.0,102,0.01583871703382766,84133.71875
572,0.0,192,0.015699289569964768,171928.59375
573,0.0,148,0.01559265249097233,741554.9375
574,0.0,151,0.015484600317618212,271169.84375
575,0.0,164,0.015368093707931092,111422.140625
576,100.0,185,0.015237720387607501,328893.0625
577,0.0,208,0.015092458835703355,301109.5625
578,50.0,232,0.014932069409082102,157804.984375
579,0.0,164,0.014819720058967735,91846.15625
580,0.0,259,0.01464400943427483,66004.4375
581,50.0,137,0.014551909998032847,35625.484375
582,0.0,131,0.014464385901068792,249866.453125
583,50.0,209,0.014325836820913113,151883.0625
584,0.0,136,0.014236394038164889,310831.125
585,0.0,115,0.014161198160571835,143552.328125
586,0.0,213,0.014022969840833333,181386.890625
587,0.0,141,0.013932209616643357,81447.53125
588,0.0,154,0.013833752454159609,287369.8125
589,0.0,200,0.01370692384932006,289611.78125
590,0.0,122,0.01363013006207828,149599.796875
591,0.0,159,0.013530691741954209,279655.875
592,0.0,121,0.013455504939324327,204917.25
593,0.0,156,0.013359186105300378,184266.59375
594,0.0,207,0.013232442027960093,630938.3125
595,0.0,133,0.013151642652450042,228313.40625
596,0.0,117,0.01308097151660849,364755.90625
597,0.0,217,0.012950901491129312,51271.53125
598,50.0,201,0.012831575983052183,70590.984375
599,0.0,139,0.012749700999437149,173223.5
600,0.0,164,0.012653771856449917,42690.640625
601,0.0,218,0.012527372750594465,297341.3125
602,0.0,264,0.01237599143126489,310166.25
