episode,reward,episode_length,epsilon,loss
104,0.0,170,0.49415136572908497,13112.716796875
105,50.0,136,0.4910661516643036,13906.4736328125
106,0.0,136,0.4880002000087467,13602.0673828125
107,0.0,96,0.4858475309374925,14109.181640625
108,100.0,203,0.48132675165823785,17901.01171875
109,50.0,194,0.47704571586802724,13402.67578125
110,50.0,164,0.47345640920970067,12490.86328125
111,0.0,112,0.47102070700950927,17495.8203125
112,0.0,182,0.46708938748255674,15569.12890625
113,0.0,246,0.46182772345289763,26444.7734375
114,0.0,161,0.45841624560834454,28971.2578125
115,0.0,159,0.45507187976786706,18215.59375
116,0.0,200,0.4508997556964034,25055.43359375
117,0.0,119,0.44843551463896614,13711.234375
118,50.0,194,0.44444702141444237,20482.484375
119,50.0,91,0.4425883723626266,33745.671875
120,0.0,120,0.44014928428681516,21213.88671875
121,50.0,183,0.4364555295149363,24784.861328125
122,0.0,106,0.4343301720691373,17970.42578125
123,0.0,167,0.4310027091397001,37332.5703125
124,0.0,126,0.4285090514376926,30737.51171875
125,50.0,152,0.42552002222909924,29139.125
126,0.0,125,0.423077568769968,27832.41796875
127,50.0,138,0.42039737926902554,41185.38671875
128,0.0,124,0.4180035787345991,30022.041015625
129,0.0,172,0.41470569556287457,32569.482421875
130,50.0,179,0.41130122216534404,26650.333984375
131,100.0,265,0.4063123284320472,24873.150390625
132,0.0,95,0.4045386305967179,24408.125
133,0.0,102,0.402642857938372,36040.96875
134,0.0,139,0.4000736974985355,43632.265625
135,0.0,153,0.3972647215959051,54281.57421875
136,50.0,195,0.39371322211943527,43982.1875
137,0.0,131,0.3913451897282598,36902.578125
138,0.0,117,0.3892422730208117,27055.365234375
139,0.0,95,0.38754309204902115,33077.5546875
140,0.0,147,0.3849284403245044,20763.49609375
141,50.0,199,0.3814169596669386,43737.30859375
142,0.0,101,0.37964702412807627,45852.078125
143,0.0,149,0.377050915833393,43071.921875
144,0.0,152,0.3744208285650573,42445.796875
145,0.0,107,0.37258039603285015,28701.8515625
146,0.0,136,0.3702542054001351,35703.18359375
147,100.0,152,0.36767152801950004,68438.734375
148,50.0,167,0.36485474609098206,80937.703125
149,0.0,148,0.3623764782555952,66774.609375
150,0.0,185,0.3593023022663526,47957.2109375
151,0.0,150,0.3568288826153041,70151.8125
152,0.0,122,0.35482972937023505,56415.97265625
153,50.0,98,0.3532319672207979,60280.21875
154,50.0,159,0.35065497101646365,56359.859375
155,0.0,113,0.3488349574808969,77160.3984375
156,0.0,180,0.3459553092900439,68524.1875
157,50.0,180,0.3430994327239243,61487.17578125
158,0.0,118,0.3412400524209528,60836.92578125
159,0.0,121,0.3393438634484978,87899.546875
160,50.0,128,0.3373494449999797,79603.6796875
161,50.0,100,0.3357994650935108,69668.34375
162,0.0,248,0.33198617605105474,71138.7421875
163,0.0,255,0.3281104028076501,73174.890625
164,0.0,106,0.3265126412019571,66064.625
165,0.0,222,0.32319155192675786,122506.234375
166,0.0,101,0.3216918068338424,114939.15625
167,0.0,170,0.31918318201377,60643.71875
168,0.0,149,0.3170005385220886,91858.15625
169,0.0,170,0.3145284972639052,80235.1875
170,0.0,129,0.3126655265264527,91116.546875
171,0.0,107,0.31112864673019697,51064.21875
172,100.0,185,0.3084892253749596,86280.484375
173,50.0,147,0.30640792938060496,66430.46875
174,0.0,164,0.3041025066831414,109923.96875
175,50.0,127,0.3023291339594044,87508.515625
176,0.0,110,0.30080150165437963,84856.203125
177,100.0,250,0.29735825533789134,111542.671875
178,100.0,192,0.29474062492553477,83241.8046875
179,50.0,220,0.2917695731333962,123919.859375
180,0.0,134,0.28997462802520296,133190.0625
181,0.0,92,0.2887486749806028,85842.2734375
182,0.0,187,0.2862727434366185,103709.1328125
183,0.0,131,0.2845509238707952,140270.03125
184,0.0,234,0.28150103761297013,75221.3203125
185,0.0,109,0.2800915455382923,84876.578125
186,0.0,164,0.2779841281233549,103390.2734375
187,50.0,181,0.2756766610290102,157730.09375
188,100.0,126,0.2740816751635828,62570.890625
189,0.0,136,0.2723704573105958,74107.703125
190,50.0,104,0.27106909136230384,117790.6875
191,0.0,117,0.26961248543980765,131895.1875
192,0.0,161,0.2676208834332932,108947.1171875
193,0.0,132,0.2659989975855977,147676.125
194,50.0,230,0.26319643351163097,152317.625
195,0.0,132,0.26160136153817315,72941.7578125
196,50.0,186,0.259370154063093,213442.53125
197,0.0,165,0.2574067907420589,127906.15625
198,50.0,136,0.25579968185550156,65379.109375
199,0.0,126,0.25431969847418295,132135.5
200,50.0,253,0.25137379398674964,227869.09375
201,100.0,302,0.2479019825665209,205859.234375
202,50.0,263,0.2449176027971972,182021.640625
203,50.0,203,0.2426386606325354,136211.78125
204,0.0,119,0.24131260058903678,130359.734375
205,0.0,200,0.23910023336876696,159502.578125
206,50.0,171,0.23722475129721596,197164.75
207,0.0,113,0.23599347755516448,190786.71875
208,0.0,106,0.2348442871777638,125919.7265625
209,0.0,143,0.23330282630082474,189793.375
210,0.0,191,0.23125972240639492,143471.765625
211,0.0,127,0.22991113212909803,140008.8125
212,0.0,214,0.22765647132374056,197505.90625
213,0.0,91,0.22670442650359762,227332.28125
214,50.0,118,0.22547583296763443,187123.9375
215,0.0,135,0.22407840267860576,140312.078125
216,0.0,132,0.22272040107044933,138486.140625
217,50.0,121,0.22148279732067155,234543.578125
218,0.0,131,0.220150664162125,196150.328125
219,0.0,166,0.21847412064790458,219329.46875
220,0.0,186,0.21661074697035568,124167.109375
221,0.0,89,0.21572476273378813,203362.234375
222,50.0,192,0.21382574802848356,133358.03125
223,0.0,199,0.2118751387732709,172242.21875
224,50.0,214,0.2097973508619247,264587.375
225,0.0,160,0.2082571879913012,124342.265625
226,0.0,147,0.20685213129723018,119025.8984375
227,0.0,99,0.20591121442748797,182448.25
228,0.0,101,0.20495569955844867,164882.25
229,0.0,119,0.2038355830726288,253518.0625
230,50.0,116,0.20274959716413407,228078.640625
231,0.0,139,0.20145590417056156,368873.21875
232,0.0,194,0.19966410694979167,170493.140625
233,50.0,214,0.19770606850246844,402032.8125
234,50.0,181,0.19606496672266008,211362.78125
235,0.0,182,0.19442853329041923,305654.9375
236,50.0,168,0.19293010470578462,216031.40625
237,50.0,180,0.19133745805423022,225451.296875
238,0.0,178,0.18977543693085738,311799.6875
239,50.0,195,0.1880788670411395,288990.5
240,50.0,161,0.18668954618542663,236765.484375
241,0.0,90,0.1859173840440028,187964.96875
242,0.0,216,0.18407720014689566,296881.625
243,0.0,101,0.18322300431166386,208411.40625
244,50.0,111,0.18228880587542073,258169.875
245,0.0,136,0.1811506930890496,150140.0625
246,0.0,186,0.17960565227519557,465646.46875
247,0.0,153,0.17834461474043217,187487.8125
248,50.0,189,0.17679907968744812,270303.28125
249,0.0,133,0.17571951665597496,381756.59375
250,50.0,171,0.1743411875825708,317738.875
251,0.0,98,0.1735561469629425,207185.90625
252,0.0,134,0.17248844222031823,319162.4375
253,50.0,153,0.17127737565756096,159586.0625
254,0.0,225,0.16951182515314006,141206.375
255,0.0,179,0.16812023949257318,133497.4375
256,0.0,180,0.16673239938905643,344411.84375
257,50.0,152,0.165569371420054,324479.375
258,0.0,118,0.16467209092748747,479257.90625
259,0.0,89,0.163998546891446,408986.34375
260,0.0,151,0.16286208858656193,486680.53125
261,0.0,131,0.1618825362642107,461944.3125
262,50.0,237,0.1601253160686085,310927.78125
263,0.0,108,0.15933089658403887,337377.9375
264,0.0,228,0.15766670804674773,388252.3125
265,50.0,183,0.1563435611599869,583079.5625
266,0.0,148,0.15528160096063676,443539.375
267,50.0,117,0.15444718602060345,366957.25
268,0.0,84,0.15385088542764092,412591.09375
269,0.0,199,0.15244739233195514,313900.9375
270,50.0,134,0.15150954710640813,606407.625
271,50.0,183,0.1502380714217065,289708.46875
272,0.0,180,0.1489978494161742,463770.3125
273,0.0,112,0.14823132818510132,400885.5625
274,50.0,130,0.14734655961791376,555720.75
275,0.0,91,0.14673036571824363,261965.984375
276,50.0,172,0.1455727210747502,305235.3125
277,0.0,194,0.14427796231294787,751399.5
278,50.0,132,0.14340358217411972,354889.8125
279,50.0,116,0.14263956311954043,332653.46875
280,0.0,245,0.14103925329195938,302465.25
281,0.0,139,0.14013931811894498,562433.8125
282,0.0,178,0.13899526312133537,347418.28125
283,0.0,150,0.13803842646028852,861117.0625
284,0.0,172,0.13694935778520007,359871.75
285,0.0,128,0.13614446824659504,238145.328125
286,50.0,129,0.13533807657583768,935724.4375
287,0.0,152,0.13439403709157763,697530.1875
288,0.0,121,0.13364724172189923,912962.75
289,0.0,204,0.13239756566557445,804078.9375
290,100.0,182,0.13129252478844047,738985.5625
291,0.0,222,0.12995709656617138,345361.6875
292,0.0,260,0.1284103412171634,527603.0
293,50.0,248,0.12695213238122888,499945.8125
294,0.0,172,0.1259505301885825,710567.875
295,50.0,162,0.125014388240834,705410.625
296,0.0,93,0.1244801204844674,396579.1875
297,0.0,159,0.1235719784481521,593623.5
298,50.0,146,0.12274392311584079,334344.875
299,0.0,121,0.12206186463004204,367860.125
300,0.0,165,0.12113788866689647,359578.53125
301,0.0,130,0.12041483641134292,963937.5
302,0.0,103,0.11984502214787694,433115.8125
303,0.0,159,0.11897069537158494,388186.15625
304,0.0,178,0.11799945460606741,288554.71875
305,0.0,170,0.1170792684083111,343200.8125
306,0.0,149,0.11627865510033551,706171.5
307,0.0,142,0.11552075004729262,592877.375
308,0.0,110,0.11493703776206964,543531.75
309,0.0,190,0.11393574593637541,770049.375
310,0.0,90,0.11346449903817163,303215.625
311,50.0,133,0.11277166693314722,676471.25
312,0.0,211,0.11168118155115375,512811.75
313,0.0,91,0.11121413798421718,239383.21875
314,0.0,88,0.11076434916697435,368801.71875
315,50.0,208,0.1097084299844218,306706.90625
316,50.0,84,0.10928485993735096,317808.4375
317,50.0,192,0.10832283057429502,696633.625
318,0.0,133,0.10766139430687063,580126.625
319,0.0,165,0.10684642608727322,501498.75
320,0.0,158,0.10607181496353155,413150.78125
321,0.0,109,0.10554070721414074,368671.40625
322,0.0,126,0.10493007903979543,484745.3125
323,0.0,180,0.10406387653975058,959912.625
324,50.0,228,0.10297694416068001,635462.125
325,0.0,105,0.10248020842291578,734226.25
326,0.0,123,0.10190136463560602,552048.75
327,0.0,90,0.10147989285243028,1036050.25
328,50.0,112,0.10095782832127645,550306.625
329,0.0,234,0.09987573767462389,336061.84375
330,0.0,120,0.09932532619516132,220712.09375
331,0.0,166,0.09856892043066316,1285454.5
332,0.0,132,0.09797155472803866,1104735.875
333,0.0,226,0.09695718545873547,1074508.375
334,50.0,280,0.09571499918938249,437709.09375
335,0.0,116,0.09520505318886395,734382.5625
336,0.0,155,0.09452789785370362,975183.375
337,0.0,181,0.09374324868949592,674952.5
338,0.0,142,0.09313222956643229,653514.125
339,0.0,130,0.09257633851208256,887361.5625
340,0.0,90,0.09219343574515597,434763.84375
341,0.0,154,0.0915419164002093,1754575.5
342,50.0,168,0.09083641797410424,423892.09375
343,0.0,115,0.09035662483627308,618711.8125
344,0.0,110,0.08990006381198411,469341.8125
345,0.0,163,0.08922776195878271,741281.9375
346,0.0,162,0.08856456625211706,677855.0
347,0.0,228,0.08763952196298765,810945.6875
348,0.0,105,0.08721677022030956,1794853.75
349,50.0,153,0.08660440852948635,1118395.875
350,0.0,157,0.08598050666611749,1053695.625
351,0.0,145,0.08540828474185447,748476.875
352,0.0,131,0.08489458702132914,412300.75
353,0.0,172,0.08422480225356303,924075.0625
354,0.0,185,0.08351029157110097,432286.90625
355,0.0,240,0.08259238360999034,614414.25
356,0.0,215,0.08177866187160174,906699.5625
357,100.0,168,0.08114840723516661,971388.75
358,0.0,99,0.08077928410918556,1810697.5
359,0.0,211,0.07999816034925046,752713.5
360,0.0,272,0.07900234818367162,729612.125
361,0.0,165,0.078404321347239,1095500.0
362,0.0,195,0.07770339601689735,737296.25
363,0.0,117,0.07728585218603323,757743.125
364,0.0,222,0.07649974720132328,816613.0
365,0.0,104,0.07613423705369658,781310.3125
366,0.0,155,0.0755927247801096,571930.9375
367,0.0,137,0.07511730530107343,818761.125
368,50.0,112,0.07473086341912766,1451135.25
369,0.0,147,0.07422667385950901,1057236.5
370,0.0,178,0.07362070974947363,856054.8125
371,50.0,151,0.07311054140596002,1638275.5
372,0.0,157,0.07258384993852098,1384056.5
373,0.0,147,0.07209414571644235,880815.5625
374,0.0,126,0.07167702972639602,1062716.375
375,0.0,130,0.07124920125270054,1161679.5
376,0.0,111,0.07088592322086222,498949.625
377,50.0,97,0.07056998091772738,823812.875
378,0.0,146,0.07009709175843833,1262483.25
379,0.0,150,0.06961454677293988,756524.0
380,0.0,160,0.06910349294049407,500467.6875
381,0.0,127,0.06870051615864428,944167.8125
382,50.0,133,0.06828101998468732,957323.3125
383,0.0,137,0.06785158544527085,2347387.5
384,0.0,132,0.06744037864868012,1570443.25
385,0.0,148,0.06698229136051406,1120199.25
386,0.0,246,0.06622774989046423,1374110.5
387,0.0,157,0.06575064234749985,1510993.0
388,0.0,193,0.06516884140178751,1231470.75
389,0.0,129,0.06478284253179213,1341912.875
390,0.0,231,0.06409733897570499,1066250.25
391,0.0,143,0.06367661960656762,2218967.5
392,0.0,144,0.06325574863525836,1264156.375
393,0.0,154,0.06280872826355993,699336.625
394,0.0,91,0.06254606617424882,1458057.5
395,50.0,100,0.06225869310387437,625288.5625
396,0.0,106,0.0619555190849747,1050118.125
397,0.0,150,0.061529020291537805,1427923.25
398,0.0,102,0.06124067938774961,707409.0
399,0.0,141,0.06084431414886886,1390071.0
400,0.0,182,0.060336484160170185,950442.8125
401,0.0,131,0.05997358359998126,2341607.0
402,0.0,169,0.05950863656228832,2039945.125
403,0.0,179,0.05902010801718446,1069343.25
404,0.0,126,0.05867863464866634,1145706.25
405,50.0,100,0.058409030812073486,870650.5
406,0.0,136,0.058044356390692935,1018567.5625
407,0.0,159,0.05762089503956232,1633116.125
408,0.0,90,0.057382570641578534,2157265.25
409,0.0,120,0.05706633742681029,3476676.0
410,0.0,245,0.05642609555694669,1677876.75
411,0.0,135,0.056076383865076705,1649821.875
412,0.0,137,0.0557237069999297,1081723.0
413,0.0,122,0.05541151189716868,991188.5625
414,0.0,191,0.054926256413776575,2255457.5
415,50.0,96,0.05468396542008518,4338448.0
416,0.0,235,0.054095358090287746,671378.75
417,0.0,147,0.05373039087961886,2965715.5
418,50.0,132,0.053404763972477585,738601.3125
419,0.0,170,0.05298830165181716,2798322.5
420,0.0,107,0.05272784233239265,1169181.25
421,0.0,137,0.05239622519059379,2388608.0
422,0.0,136,0.052069091477908475,3689957.0
423,0.0,104,0.05182030920072273,462184.875
424,0.0,239,0.05125308366049886,1370306.5
425,0.0,225,0.05072475989699818,1805436.625
426,0.0,168,0.05033383255268264,2283986.0
427,0.0,120,0.0500564446716279,1106811.625
428,0.0,187,0.04962722597356629,536533.0
429,0.0,297,0.04895307755695303,1864047.75
430,0.0,189,0.04852885001621212,2492496.25
431,0.0,128,0.04824363244140723,2710543.0
432,0.0,120,0.047977763575504775,4747733.0
433,0.0,135,0.047680412062760205,2477101.25
434,0.0,243,0.047149815754389465,1627833.75
435,0.0,133,0.04686191155195134,1045266.9375
436,0.0,102,0.046642304513417165,841637.125
437,0.0,109,0.04640876378080091,966901.0
438,0.0,105,0.046184899189524904,1658957.75
439,0.0,99,0.04597481602285777,2552199.75
440,50.0,165,0.04562679885104157,1629363.5
441,0.0,111,0.04539416166502034,1367261.25
442,0.0,198,0.04498212830566565,1006335.125
443,0.0,236,0.04449590046221836,1052498.875
444,50.0,184,0.04412045677480199,2431655.0
445,50.0,162,0.043792526354192625,1520655.0
446,0.0,99,0.04359332547307585,3683038.0
447,0.0,183,0.04322748810894348,563598.5
448,100.0,181,0.042868669038747115,4833027.0
449,50.0,195,0.04248542822381532,2660191.75
450,0.0,183,0.042128888388719796,1088837.5
451,0.0,147,0.04184465581449137,1866919.75
452,0.0,138,0.0415795706020784,840740.25
453,0.0,90,0.04140759434024906,3499731.25
454,0.0,237,0.040958118672860006,2788803.5
455,0.0,89,0.04079059121629947,3070942.0
456,0.0,90,0.04062187823312987,321659.25
457,0.0,89,0.04045572607180962,1356660.875
458,0.0,148,0.04018093144256288,1063416.25
459,0.0,240,0.03973928052550714,1940720.375
460,0.0,166,0.039436648538097994,636543.25
461,0.0,134,0.03919403715605157,3162950.5
462,0.0,148,0.03892781252100576,1154273.25
463,0.0,144,0.03867051892772322,839318.0
464,0.0,185,0.038342462368005495,2964842.25
465,0.0,149,0.03808026833442712,801437.375
466,50.0,246,0.03765130209476383,3246338.25
467,0.0,98,0.03748176211436025,565680.125
468,0.0,100,0.03730954906051543,996362.25
469,0.0,117,0.03710906397439186,794160.5
470,0.0,143,0.0368654890891614,2080018.625
471,0.0,252,0.03644013690992444,2881468.5
472,0.0,179,0.03614098626396134,1184073.875
473,50.0,184,0.035836038954010246,1534526.375
474,0.0,131,0.035620499073084476,1483690.375
475,0.0,125,0.0354160400426462,1783709.75
476,0.0,102,0.035250071318520405,1651395.5
477,0.0,186,0.03494942218519578,530405.25
478,50.0,213,0.03460827874170231,2486481.75
479,0.0,212,0.03427204346977361,1611921.5
480,0.0,166,0.03401104688174598,1311779.75
481,0.0,148,0.033780027594103645,1591814.0
482,0.0,224,0.033433358098745994,1714886.375
483,0.0,164,0.03318180448272475,2214065.5
484,0.0,108,0.03301718171937006,3097879.0
485,0.0,182,0.03274160765375753,1723842.5
486,0.0,224,0.03240559500335616,1050171.75
487,50.0,191,0.03212180933987986,802381.75
488,0.0,111,0.03195802999259021,1513372.875
489,0.0,106,0.0318024076384106,922723.875
490,0.0,108,0.03164462838835526,630663.25
491,0.0,171,0.03139641059129557,3729960.0
492,0.0,332,0.03092003664839158,1683769.625
493,0.0,124,0.030743973704369182,2481443.75
494,0.0,109,0.03059003683917017,1755599.5
495,0.0,158,0.030368266362805013,3422924.0
496,50.0,182,0.030114801161009997,1650568.25
497,0.0,175,0.029873079868208058,1644908.25
498,0.0,106,0.02972761035657784,2536791.0
499,0.0,246,0.029392735057988943,4289561.0
500,0.0,152,0.029187708481971452,1535461.25
501,0.0,145,0.0289934569317074,2400028.0
502,0.0,105,0.028853599545797463,2747347.0
503,0.0,121,0.028693267026545354,664268.0
504,0.0,90,0.02857458949497291,3145476.0
505,50.0,161,0.0283635116968484,1651197.625
506,0.0,182,0.028126778946615996,2741291.0
507,0.0,117,0.027975638023139696,1362579.25
508,0.0,167,0.027761312829000212,1895641.625
509,50.0,191,0.027518198558784377,3034630.75
510,50.0,102,0.02738924116265704,1679519.125
511,0.0,148,0.02720320034467041,1488719.25
512,0.0,137,0.027032113360127914,1829194.375
513,0.0,144,0.026853444456585086,5181113.5
514,0.0,119,0.026706685981940714,1378414.25
515,0.0,95,0.02659010179829611,3337985.0
516,0.0,104,0.026463056253843174,2306425.0
517,0.0,223,0.026192683791775404,2194775.5
518,0.0,182,0.025974069604072995,686608.0
519,0.0,180,0.025759652496668985,7830728.5
520,0.0,169,0.025559950004314838,5233530.5
521,0.0,156,0.02537698365758703,6477479.5
522,0.0,123,0.025233645645721996,2171239.25
523,0.0,126,0.025087651030189805,5745596.0
524,0.0,110,0.02496088618398066,2659961.75
525,0.0,182,0.02475255305168985,2736317.5
526,0.0,219,0.024504170182355282,2188903.5
527,0.0,201,0.0242783965125439,1556727.375
528,0.0,97,0.024170186417195427,477474.5
529,0.0,135,0.024020386990151264,1222918.5
530,0.0,122,0.023885811464069345,814636.0
531,0.0,237,0.023626533154860595,3269560.0
532,0.0,119,0.023497410279299958,3352755.5
533,0.0,124,0.023363612791356462,2437158.5
534,50.0,139,0.023214535591719654,846781.0
535,0.0,148,0.02305685136947288,2841612.0
536,0.0,125,0.022924506747734438,1035287.0
537,0.0,111,0.022807621652242004,1942844.5
538,0.0,115,0.022687153005381502,5072951.5
539,0.0,152,0.022528900658633173,2327099.5
540,0.0,134,0.022390304506896358,8023015.0
541,0.0,171,0.022214676846113245,1206499.75
542,50.0,89,0.02212381407138309,2614684.5
543,0.0,116,0.022005943825366633,590945.0
544,0.0,90,0.02191492557043246,1687267.5
545,0.0,122,0.02179214600660212,4940512.0
546,0.0,204,0.021588377318752558,3552730.25
547,0.0,189,0.021401292365659134,2188180.0
548,0.0,107,0.021296096202155123,586515.5
549,0.0,238,0.02106395896288833,5023582.0
550,0.0,145,0.02092377301147091,5312504.5
551,0.0,213,0.020719534785780515,7430827.5
552,0.0,140,0.020586380707638834,1704756.25
553,0.0,292,0.02031140659581551,1228700.75
554,0.0,90,0.020227397075556784,759085.75
555,0.0,159,0.020079828536114,3336640.75
556,0.0,141,0.019949866783338398,7823933.0
557,0.0,166,0.0197979398296203,1781158.625
558,0.0,184,0.01963089047326013,972210.75
559,0.0,185,0.019464354244333647,2497873.0
560,0.0,90,0.019383848196931244,12987106.0
561,0.0,111,0.01928501584374515,4375502.5
562,0.0,236,0.019076557239900697,3916696.0
563,0.0,123,0.018968806223275063,4390074.0
564,0.0,153,0.01883562346240876,4141170.5
565,0.0,118,0.018733546385270684,596842.75
566,0.0,132,0.018620013863557026,538218.0
567,0.0,132,0.018507169392745295,1761440.875
568,0.0,147,0.018382306368835317,756461.75
569,0.0,88,0.01830796190157876,5557047.0
570,0.0,208,0.01813343166409073,396333.5
571,0.0,134,0.018021876116640502,3157320.5
572,0.0,123,0.01792008230507122,4029146.0
573,0.0,148,0.01779836054028687,11587251.0
574,0.0,107,0.01771087427013508,6183550.5
575,50.0,142,0.017595434672974634,1326731.0
576,0.0,125,0.017494438179186163,4638431.0
577,50.0,121,0.01739722579007966,7004467.5
578,0.0,87,0.01732766328274783,2332996.0
579,0.0,160,0.01720045756011542,413628.25
580,0.0,263,0.016993389036362307,2537885.25
581,0.0,128,0.016893514153544186,506994.0
582,0.0,129,0.01679345287835111,6365647.0
583,0.0,107,0.016710906143107083,2350581.5
584,0.0,232,0.01653331727678704,4188112.25
585,0.0,252,0.01634255668449735,541516.0
586,0.0,243,0.01616069373761845,1384290.0
587,0.0,168,0.016036145940882242,2076341.625
588,0.0,145,0.015929421351276292,2588520.25
589,0.0,125,0.015837987650747773,3442506.75
590,0.0,166,0.0157173744535302,2241749.5
591,0.0,163,0.015599834826476457,6926701.0
592,0.0,105,0.01552458501667981,4336254.0
593,0.0,109,0.015446852516191637,4365372.0
594,50.0,203,0.01530312057080096,14375478.0
595,0.0,135,0.015208276507378153,5854715.0
596,0.0,99,0.015139097989198247,7382246.0
597,0.0,116,0.015058440594469811,1384339.0
598,0.0,213,0.014911454236560422,3978786.5
599,50.0,283,0.01471837961448953,2367360.75
