episode,reward,episode_length,epsilon,loss
80,0.0,184,0.5942100597909705,9.676887512207031
81,0.0,103,0.591398202235418,15.676783561706543
82,50.0,152,0.5872729533183638,44.713897705078125
83,0.0,153,0.5831496240806453,23.879241943359375
84,50.0,181,0.5783090650971896,22.111560821533203
85,50.0,133,0.5747778188455213,17.44244384765625
86,0.0,158,0.5706108166493593,16.455028533935547
87,50.0,130,0.5672049339601201,9.456899642944336
88,150.0,215,0.5616166827835455,42.33827209472656
89,100.0,182,0.5569292144857989,25.532711029052734
90,150.0,245,0.5506808828468293,14.252349853515625
91,0.0,282,0.543575657694496,5.59419584274292
92,50.0,177,0.5391628992671677,15.183302879333496
93,50.0,152,0.5354020133566076,13.61876106262207
94,0.0,174,0.5311289818550132,14.397154808044434
95,0.0,134,0.5278615151429705,12.538375854492188
96,50.0,179,0.5235281035088591,20.591951370239258
97,50.0,156,0.5197805208847859,18.683578491210938
98,50.0,246,0.5139253022834874,19.705196380615234
99,0.0,114,0.5112343187860756,17.021217346191406
100,0.0,117,0.5084871706963223,39.38421630859375
101,0.0,188,0.5041038334075788,9.851133346557617
102,0.0,135,0.5009795519431419,4.3419036865234375
103,0.0,201,0.4963636848845583,3.807295799255371
104,50.0,149,0.49296944287128847,18.692279815673828
105,0.0,183,0.4888324186910794,6.723729133605957
106,50.0,217,0.48397173651059516,10.196916580200195
107,0.0,117,0.481371085531986,4.290933132171631
108,0.0,139,0.4782995805358158,8.428442001342773
109,50.0,179,0.4743730412685554,2.510836601257324
110,200.0,247,0.4690077293044839,6.800531387329102
111,50.0,117,0.4664874883106913,13.671636581420898
112,0.0,148,0.4633188823098734,8.62459659576416
113,0.0,173,0.4596423114893044,14.609647750854492
114,0.0,183,0.45578497025978937,15.797402381896973
115,0.0,138,0.4528975799036208,26.788330078125
116,150.0,230,0.4481258533251553,17.457508087158203
117,0.0,113,0.4457999341564495,5.397287368774414
118,100.0,134,0.44305740551491385,5.327873229980469
119,50.0,151,0.43998715716465797,24.332305908203125
120,0.0,166,0.43663646268689127,5.939090728759766
121,0.0,120,0.43423017536416086,22.085941314697266
122,150.0,134,0.4315588230338635,9.970096588134766
123,50.0,179,0.4280159960406287,28.196792602539062
124,0.0,214,0.4238185877576885,16.23703384399414
125,0.0,150,0.42090104112125637,25.43601417541504
126,50.0,147,0.41806133205251783,23.944738388061523
127,0.0,112,0.41591061049402217,7.3290181159973145
128,0.0,125,0.4135233143476058,20.39950942993164
129,100.0,197,0.40978872030685654,10.473067283630371
130,0.0,123,0.4074740913798705,18.25846290588379
131,50.0,135,0.4049486915186339,26.467315673828125
132,0.0,147,0.40221660877392057,6.49232292175293
133,0.0,132,0.39977902088051864,14.494230270385742
134,0.0,167,0.39671625905209357,25.245025634765625
135,0.0,153,0.3939308562154998,33.90441131591797
136,50.0,163,0.39098491342706326,6.202329635620117
137,0.0,115,0.3889197518691592,3.718479871749878
138,100.0,103,0.38707934724325704,5.01608943939209
139,50.0,166,0.38413156885894356,10.960881233215332
140,50.0,185,0.3808728362519576,8.46566390991211
141,50.0,151,0.3782335073916244,14.270803451538086
142,50.0,187,0.37499027078800834,10.45688247680664
143,100.0,215,0.3712957686839726,12.938268661499023
144,50.0,177,0.3682815819574352,8.178532600402832
145,50.0,160,0.36557795573844337,7.629214286804199
146,50.0,171,0.36271039307620095,13.539116859436035
147,0.0,147,0.3602632810666883,16.713666915893555
148,0.0,177,0.35733865630271944,36.00889587402344
149,50.0,113,0.3554839522631133,14.970358848571777
150,50.0,127,0.3534109488158695,10.800947189331055
151,0.0,129,0.3513176750372876,26.609169006347656
152,100.0,168,0.34861012775678174,27.857677459716797
153,50.0,196,0.3454776843748084,7.108028411865234
154,0.0,170,0.3427835719498332,18.614765167236328
155,50.0,132,0.34070617119905605,13.44722843170166
156,50.0,110,0.3389846243973017,10.934711456298828
157,50.0,186,0.33609341227422507,9.680545806884766
158,50.0,143,0.3338873767251231,25.273914337158203
159,0.0,187,0.33102439462407124,56.81577682495117
160,0.0,119,0.32921529205983036,26.381607055664062
161,150.0,199,0.3262120503942668,17.5521183013916
162,0.0,161,0.3238023527385569,43.179725646972656
163,0.0,195,0.32090759812352104,18.837909698486328
164,50.0,147,0.31874251862124453,32.45562744140625
165,100.0,177,0.3161549602652295,32.425323486328125
166,0.0,101,0.3146878679249998,98.37252807617188
167,0.0,201,0.3117884334916843,72.88227081298828
168,50.0,201,0.3089157135297225,45.039119720458984
169,50.0,157,0.30669027151623085,13.464794158935547
170,0.0,103,0.3052389844789823,22.058366775512695
171,0.0,87,0.30401849166294426,12.68050765991211
172,0.0,158,0.3018144300570565,17.49720001220703
173,0.0,112,0.30026174208612677,50.43083953857422
174,0.0,88,0.2990473787301355,22.94525718688965
175,0.0,135,0.29719397448990315,11.098676681518555
176,0.0,120,0.29555614953866965,30.631729125976562
177,50.0,133,0.2937514371310566,54.420989990234375
178,0.0,115,0.2921998576334623,35.880760192871094
179,0.0,127,0.29049589516679664,70.94215393066406
180,0.0,102,0.28913455626423845,77.42317962646484
181,50.0,150,0.28714416797908066,65.36563873291016
182,0.0,148,0.2851937475357516,52.96662902832031
183,50.0,123,0.2835828742609882,54.06029510498047
184,150.0,196,0.28103473458577044,54.35679626464844
185,100.0,147,0.2791386668490222,49.27227783203125
186,0.0,147,0.2772553913846159,50.46862030029297
187,100.0,167,0.27513129986128493,84.56604766845703
188,0.0,128,0.2735142765427201,36.38731384277344
189,0.0,220,0.2707571911164981,80.94078063964844
190,50.0,144,0.26896761995649876,74.27854919433594
191,50.0,212,0.2663544763930451,60.2969970703125
192,0.0,116,0.26493540518051656,62.971214294433594
193,200.0,226,0.26219234027650934,26.84670639038086
194,50.0,113,0.2608314766137416,123.37847137451172
195,150.0,178,0.2587021273464606,25.24615478515625
196,50.0,168,0.25670835279104237,199.6256103515625
197,50.0,101,0.25551711777851327,46.08311462402344
198,0.0,137,0.25391011372656963,33.965171813964844
199,50.0,205,0.2515243295261779,29.07630729675293
200,50.0,233,0.24883988960451628,55.820289611816406
201,50.0,166,0.24694486510125815,60.31453323364258
202,0.0,141,0.24534657518310593,75.10687255859375
203,0.0,103,0.24418557225191992,63.105140686035156
204,50.0,230,0.24161283431536423,66.10044860839844
205,150.0,179,0.23962934463646768,32.660552978515625
206,0.0,139,0.23810033146679116,77.56005859375
207,0.0,137,0.23660286546231032,140.1157684326172
208,50.0,150,0.2349741027929995,183.62039184570312
209,0.0,200,0.23281984726982075,76.58259582519531
210,100.0,174,0.23096171727261855,81.92977142333984
211,50.0,169,0.22917117950881533,74.57069396972656
212,50.0,214,0.22692377516883785,31.505142211914062
213,0.0,153,0.22533051017749084,80.80162048339844
214,0.0,137,0.2239133564226664,33.06777572631836
215,0.0,159,0.22227980135645609,93.72164916992188
216,0.0,120,0.22105482562994044,92.57183837890625
217,50.0,129,0.21974550493212242,94.29329681396484
218,0.0,123,0.21850430604819465,80.92849731445312
219,0.0,181,0.2166905640206099,140.8149871826172
220,0.0,157,0.21512951592891977,153.77719116210938
221,0.0,116,0.2139833587208485,153.9845733642578
222,50.0,119,0.21281390459827126,49.16377258300781
223,0.0,127,0.21157288104419786,91.41497039794922
224,0.0,169,0.20993265582514503,165.7464141845703
225,50.0,127,0.20870843426340074,91.83816528320312
226,0.0,166,0.20711902833015441,136.68991088867188
227,100.0,173,0.2054754782720457,105.17295837402344
228,150.0,229,0.20331995270132722,38.72557830810547
229,100.0,238,0.2011036717426055,114.16822052001953
230,0.0,80,0.20036414153732668,84.26199340820312
231,50.0,102,0.199425183345178,132.03189086914062
232,0.0,116,0.19836269496288864,32.68556213378906
233,50.0,117,0.19729678119591082,216.80892944335938
234,0.0,174,0.19572215999505294,46.004024505615234
235,0.0,156,0.19432111779497332,173.84738159179688
236,0.0,122,0.19323242315126066,65.4607925415039
237,0.0,218,0.19130221563798464,96.68974304199219
238,50.0,140,0.19007281206145177,229.37075805664062
239,50.0,110,0.18911239728365875,106.37843322753906
240,0.0,164,0.18768950978218055,221.91354370117188
241,50.0,200,0.18596876201344809,46.312530517578125
242,0.0,98,0.18513136360985283,140.20863342285156
243,50.0,101,0.18427227601160534,224.02252197265625
244,0.0,158,0.18293634592930952,146.57901000976562
245,0.0,138,0.1817774471601642,37.688934326171875
246,0.0,94,0.18099225875629174,179.4011993408203
247,50.0,136,0.17986224090941685,42.301124572753906
248,0.0,177,0.17840211551914914,34.28207015991211
249,100.0,254,0.17632747967593587,28.650283813476562
250,150.0,304,0.1738761438379068,92.79828643798828
251,50.0,151,0.17267123689555072,69.84964752197266
252,100.0,203,0.17106454240772567,109.19728088378906
253,0.0,150,0.1698869423808958,22.33033561706543
254,0.0,119,0.1689584824000495,71.71212768554688
255,50.0,208,0.16734779715734346,27.139877319335938
256,150.0,172,0.1660274891213666,43.90117645263672
257,0.0,96,0.16529510778053283,50.096221923828125
258,0.0,131,0.16430092179099448,180.8963165283203
259,0.0,135,0.1632826349014234,93.95252227783203
260,0.0,142,0.16221835759309747,85.33076477050781
261,50.0,202,0.16071632754877643,81.54403686523438
262,0.0,159,0.1595438250447523,81.94598388671875
263,50.0,136,0.15854771962622158,149.91976928710938
264,50.0,119,0.15768123035597892,68.40652465820312
265,0.0,178,0.15639396849371642,126.02229309082031
266,50.0,106,0.15563239471829518,65.42162322998047
267,50.0,195,0.15424105957495968,31.389801025390625
268,0.0,87,0.1536243293579114,46.4727897644043
269,0.0,148,0.152580839480749,90.58272552490234
270,0.0,112,0.15179588551413006,121.25234985351562
271,0.0,122,0.1509454407998751,83.00721740722656
272,0.0,112,0.1501689001614691,131.45074462890625
273,0.0,130,0.1492725665438813,86.565673828125
274,50.0,121,0.1484430947612976,120.05911254882812
275,50.0,170,0.14728550223336948,36.19486618041992
276,0.0,149,0.1462783321787304,28.05889892578125
277,0.0,187,0.14502404023482082,129.68142700195312
278,50.0,243,0.1434101863051962,30.97759246826172
279,0.0,114,0.14265927086477453,25.50848388671875
280,0.0,130,0.1418077609968913,57.83699035644531
281,0.0,133,0.1409418604694742,62.16867446899414
282,50.0,107,0.1402490731954544,57.60371780395508
283,50.0,155,0.13925153782328045,87.79730224609375
284,0.0,215,0.1378795952968858,71.89635467529297
285,100.0,231,0.13642061404206537,14.200613021850586
286,50.0,191,0.1352259371825983,98.36319732666016
287,0.0,204,0.13396149944550817,127.71263122558594
288,100.0,181,0.1328495231828115,120.42247009277344
289,100.0,207,0.1315891252732247,49.29608917236328
290,150.0,193,0.13042474611591096,82.99901580810547
291,50.0,117,0.12972390096725261,17.301010131835938
292,100.0,154,0.12880715857340436,72.85731506347656
293,0.0,143,0.12796169966104723,17.132064819335938
294,50.0,193,0.1268294181316245,39.948699951171875
295,0.0,145,0.12598533641461093,80.67730712890625
296,150.0,142,0.12516416314772413,25.38106918334961
297,0.0,157,0.12426247516277264,44.18870162963867
298,0.0,196,0.12314591216887472,20.054777145385742
299,50.0,141,0.12234888053268153,9.7787446975708
300,0.0,172,0.12138359617935245,44.04985046386719
301,0.0,166,0.12045920704938201,52.754112243652344
302,50.0,131,0.11973469162017523,9.05420207977295
303,50.0,195,0.11866427768335232,11.005749702453613
304,100.0,198,0.11758718672768993,23.035295486450195
305,0.0,167,0.11668633518668549,20.665813446044922
306,100.0,137,0.11595246884112823,39.08757400512695
307,150.0,214,0.11481536214968834,22.156875610351562
308,50.0,180,0.1138675561950211,10.656846046447754
309,100.0,150,0.113083697451748,26.707069396972656
310,50.0,195,0.11207274261366479,7.9234514236450195
311,0.0,126,0.11142432196136423,24.88332176208496
312,50.0,113,0.11084599343069154,32.91410827636719
313,50.0,214,0.10975896421855769,8.39188289642334
314,0.0,181,0.10884788630934954,5.797025680541992
315,0.0,167,0.10801398774569113,15.693296432495117
316,0.0,126,0.10738904988160154,6.5954461097717285
317,50.0,241,0.10620378625797319,30.979373931884766
318,50.0,109,0.10567201772063228,19.335735321044922
319,50.0,129,0.10504611616165237,38.21332550048828
320,0.0,205,0.1040590843314793,6.126399993896484
321,50.0,149,0.10334750585252102,5.214199066162109
322,50.0,216,0.10232458689820213,20.51150131225586
323,50.0,159,0.10157808007969009,33.601806640625
324,0.0,151,0.1008741759604837,13.827373504638672
325,0.0,130,0.10027207449365118,34.172752380371094
326,50.0,245,0.09914709638284716,5.734786033630371
327,100.0,198,0.09824715882051595,31.612897872924805
328,0.0,117,0.09771922185548917,24.452016830444336
329,0.0,134,0.0971180603383293,3.789855480194092
330,0.0,188,0.09628086868468642,8.509208679199219
331,50.0,162,0.09556524994289592,19.23075294494629
332,50.0,130,0.0949948365876347,16.471864700317383
333,0.0,112,0.09450613450655071,17.815563201904297
334,0.0,208,0.09360520527214582,13.294329643249512
335,0.0,104,0.09315796650797566,9.058303833007812
336,50.0,134,0.09258486550063974,25.442203521728516
337,0.0,151,0.09194328152749379,3.1251258850097656
338,0.0,205,0.09107936624195818,5.42630672454834
339,50.0,136,0.09051071590275199,35.73989486694336
340,0.0,182,0.08975527874355343,12.245363235473633
341,0.0,158,0.08910457436461143,15.676589965820312
342,0.0,114,0.08863801057004114,2.3395166397094727
343,0.0,90,0.08827139702658471,14.804965019226074
344,0.0,121,0.08778089408463073,2.8651580810546875
345,0.0,122,0.08728909684563442,11.097211837768555
346,50.0,104,0.08687203598149476,1.670425534248352
347,50.0,193,0.0861033403325174,1.6645926237106323
348,0.0,122,0.08562094167976426,11.715869903564453
349,50.0,173,0.08494151446920017,8.479920387268066
350,100.0,168,0.08428688425032856,14.877674102783203
351,50.0,125,0.08380308376799593,9.86567497253418
352,0.0,107,0.08339115710713953,10.904979705810547
353,100.0,184,0.08268752636370047,12.290390968322754
354,100.0,124,0.08221669220877782,3.029888868331909
355,50.0,120,0.08176359907275933,9.706767082214355
356,0.0,197,0.08102517915965463,2.6923656463623047
357,100.0,220,0.08020842712958934,13.917346000671387
358,0.0,188,0.07951700242947908,29.885169982910156
359,50.0,237,0.07865385260623456,3.338265895843506
360,0.0,114,0.07824201022674711,10.135238647460938
361,100.0,115,0.07782874008208317,12.312801361083984
362,50.0,206,0.07709389712986134,9.53940486907959
363,0.0,149,0.07656671242120212,9.632059097290039
364,0.0,195,0.07588221509663096,21.579023361206055
365,0.0,192,0.07521422760871603,8.122579574584961
366,100.0,172,0.07462081705406012,8.260089874267578
367,100.0,135,0.07415834004013384,17.058212280273438
368,50.0,183,0.07353599954754006,15.997939109802246
369,0.0,157,0.07300624306145101,19.025856018066406
370,50.0,183,0.07239357102423043,21.688467025756836
371,0.0,133,0.07195152447550264,22.335664749145508
372,0.0,119,0.07155829760297111,42.391502380371094
373,0.0,164,0.07101989076794167,17.999439239501953
374,50.0,164,0.07048553492252094,9.791448593139648
375,50.0,101,0.07015845231627281,14.200737953186035
376,150.0,217,0.06946083504306254,8.929413795471191
377,0.0,139,0.06901762333325008,8.693552017211914
378,50.0,185,0.06843212087043288,47.316993713378906
379,50.0,199,0.06780785401036367,11.443275451660156
380,50.0,172,0.06727287681871258,11.350236892700195
381,0.0,153,0.06680054411834785,11.095219612121582
382,50.0,129,0.06640488057745741,7.854975700378418
383,0.0,163,0.06590828332957101,28.91167449951172
384,100.0,173,0.06538528182763519,30.863037109375
385,50.0,184,0.06483357951220572,23.931028366088867
386,100.0,231,0.06414753907969979,45.01509094238281
387,100.0,115,0.06380871518345177,11.488743782043457
388,50.0,113,0.06347752716411652,21.342378616333008
389,50.0,143,0.0630608760892098,37.64432144165039
390,50.0,142,0.06264984487633514,36.10310363769531
391,0.0,117,0.06231319219995766,62.52225112915039
392,50.0,132,0.061935550204096614,16.48499298095703
393,0.0,150,0.061509188875468794,11.55185317993164
394,150.0,297,0.06067363295885057,29.085323333740234
395,50.0,151,0.060253183781887945,8.464844703674316
396,50.0,132,0.059888026232145376,29.330856323242188
397,50.0,152,0.059470282291726156,50.569114685058594
398,150.0,217,0.05887894233481869,16.375268936157227
399,50.0,162,0.05844131775573863,6.791989326477051
400,50.0,172,0.05798023883640614,26.38147735595703
401,0.0,164,0.05754399373371571,52.572513580322266
402,50.0,179,0.057071593672780474,27.514020919799805
403,100.0,247,0.05642609555694669,24.502147674560547
404,50.0,114,0.056130640767520154,9.533302307128906
405,0.0,144,0.0557596449853006,9.732053756713867
406,0.0,153,0.05536814836834665,9.386754989624023
407,0.0,141,0.0550097916424937,33.5867919921875
408,50.0,126,0.05469152081099721,17.69162368774414
409,0.0,181,0.05423754206961007,67.76890563964844
410,100.0,142,0.05388402140699392,19.312057495117188
411,0.0,131,0.053559929908690525,13.470599174499512
412,50.0,190,0.053093334274710954,35.250579833984375
413,50.0,180,0.05265504642335966,7.099036693572998
414,100.0,178,0.05222518655377702,28.812992095947266
415,0.0,146,0.05187522578799583,58.307373046875
416,0.0,153,0.05151100224595075,23.738744735717773
417,0.0,183,0.051078719342984004,20.29302978515625
418,0.0,158,0.05070841080166474,18.36675262451172
419,0.0,200,0.05024351329703489,30.03272247314453
420,50.0,166,0.04986088698668338,12.598127365112305
421,0.0,198,0.049408310091065576,26.481929779052734
422,0.0,175,0.04901172634719431,27.753822326660156
423,0.0,147,0.04868105706823057,10.076192855834961
424,0.0,168,0.04830588020397728,8.447948455810547
425,0.0,90,0.04810608341479542,21.063135147094727
426,0.0,121,0.04783876946899105,22.76544189453125
427,50.0,105,0.04760800687800919,10.573897361755371
428,0.0,214,0.04714113123725613,3.576079845428467
429,100.0,153,0.04681014646496009,13.913647651672363
430,0.0,123,0.04654574651026364,19.93670654296875
431,0.0,140,0.046246620297630534,14.681283950805664
432,0.0,208,0.04580575016326196,11.376415252685547
433,50.0,246,0.045289757990362105,15.92105484008789
434,50.0,208,0.044858009647191714,8.784132957458496
435,0.0,133,0.04458409957386902,19.74860191345215
436,0.0,190,0.04419569827757265,5.385622978210449
437,0.0,146,0.04389954308054859,3.6535892486572266
438,0.0,169,0.04355921053268027,6.918287754058838
439,0.0,157,0.04324540811684872,8.900777816772461
440,0.0,118,0.04301104556075806,17.924068450927734
441,0.0,105,0.04280357073595362,5.733827590942383
442,0.0,155,0.042499126115453645,3.924576759338379
443,0.0,113,0.04227854180559582,7.930404186248779
444,100.0,162,0.04196430163197689,27.12499237060547
445,0.0,113,0.04174649323542282,9.135976791381836
446,50.0,137,0.041483940243407985,15.479738235473633
447,50.0,94,0.04130475019901616,3.292987823486328
448,100.0,109,0.041097934911421705,58.322593688964844
449,50.0,148,0.040818778092761604,23.88909149169922
450,50.0,143,0.040550853544838394,14.659377098083496
451,50.0,101,0.040362680483832195,16.94563102722168
452,150.0,245,0.03990984122357969,13.940213203430176
453,50.0,158,0.03962050438667606,17.399452209472656
454,50.0,292,0.03909128979774758,15.79196548461914
455,100.0,248,0.03864737489454867,15.026086807250977
456,0.0,84,0.03849816238275198,7.428863048553467
457,150.0,177,0.03818563350459787,10.990450859069824
458,150.0,211,0.037816384062150495,3.973926067352295
459,100.0,192,0.037483488253039834,4.971654415130615
460,50.0,177,0.037179196520448626,9.471020698547363
461,100.0,107,0.03699644546180748,5.326968193054199
462,100.0,254,0.03656621428655937,10.180303573608398
463,50.0,238,0.03616762573989133,1.2165286540985107
464,100.0,166,0.03589219346450054,11.198535919189453
465,0.0,228,0.03551730461229131,2.211599588394165
466,50.0,180,0.03522410767265731,27.97983741760254
467,0.0,153,0.034976794064532614,1.020280122756958
468,50.0,118,0.03478724212785829,3.5945382118225098
469,200.0,237,0.03440962978110948,3.1987862586975098
470,100.0,128,0.034207394798149375,3.460310459136963
471,0.0,255,0.03380804050255106,6.128259658813477
472,150.0,254,0.033414887246429104,10.055166244506836
473,50.0,140,0.03320014649314928,9.450166702270508
474,100.0,148,0.03297463522855526,2.883965015411377
475,50.0,198,0.03267533132628303,6.196228981018066
476,50.0,158,0.03243844296188785,13.189750671386719
477,150.0,128,0.03224779319316379,4.5688557624816895
478,0.0,146,0.03203170086022378,2.9539873600006104
479,0.0,171,0.03178044689932957,14.174762725830078
480,0.0,115,0.03161258426582222,8.104042053222656
481,0.0,92,0.031478932766060674,0.9646402597427368
482,100.0,158,0.031250718006081805,7.945542812347412
483,50.0,127,0.03106847955131324,17.01519012451172
484,100.0,236,0.03073264929204295,2.954672336578369
485,0.0,117,0.03056750556891386,4.823896884918213
486,50.0,95,0.030434067534512534,1.2161529064178467
487,0.0,100,0.030294235695896003,0.9958523511886597
488,50.0,93,0.0301647687316222,4.688500881195068
489,50.0,110,0.030012349827811848,0.8437765836715698
490,0.0,86,0.029893722589646517,0.7453823089599609
491,0.0,94,0.02976459653637276,3.3389906883239746
492,100.0,93,0.029637393064561098,10.028212547302246
493,150.0,174,0.02940085769295118,6.641846656799316
494,100.0,141,0.029210567870903637,0.8084704279899597
495,100.0,155,0.029002804824570308,1.7155898809432983
496,50.0,92,0.028880186935140564,4.94700813293457
497,50.0,88,0.0287633853723289,7.957479476928711
498,0.0,158,0.02855485768374083,6.234719753265381
499,100.0,190,0.02830609761353806,2.623887062072754
500,0.0,170,0.028085360319257534,4.147050857543945
501,50.0,222,0.027799693006031828,0.43751102685928345
502,50.0,167,0.027586715750763966,9.896492004394531
503,0.0,163,0.02738041333743346,0.3809218406677246
504,50.0,177,0.02715813857588333,1.031469702720642
505,50.0,184,0.026928985966668203,1.3902968168258667
506,100.0,143,0.026752230641588323,2.233480930328369
507,50.0,237,0.026461837613126725,0.2681921124458313
508,0.0,132,0.026301468663670485,5.092792510986328
509,0.0,233,0.026020761375385115,7.711592197418213
510,100.0,167,0.025821412758963082,7.249396800994873
511,0.0,100,0.025702774143941686,1.850494384765625
512,50.0,121,0.025559950004314838,1.3123908042907715
513,50.0,109,0.025431969847418304,1.9123644828796387
514,100.0,136,0.02527318637233354,1.3650161027908325
515,50.0,192,0.02505070772888642,0.3751237690448761
516,150.0,240,0.02477536149762314,3.4387712478637695
517,0.0,169,0.024583289751286895,0.07095244526863098
518,0.0,183,0.024376985556167203,0.46193376183509827
519,150.0,259,0.024087958817257112,2.814877986907959
520,0.0,189,0.023879212482185032,4.843816757202148
521,0.0,136,0.023730123584905057,3.401017904281616
522,0.0,115,0.02360478233180578,4.2158966064453125
523,50.0,133,0.02346064781246079,1.067988634109497
524,50.0,271,0.023169678094131063,0.4704095125198364
525,0.0,154,0.02300594091075674,0.21711109578609467
526,100.0,296,0.022694467658344684,1.511760950088501
527,100.0,159,0.022528900658633173,0.24036654829978943
528,50.0,105,0.022420226720200696,0.05999625474214554
529,50.0,177,0.022238218856158724,0.06017296761274338
530,50.0,137,0.022098357745793388,0.03726258873939514
531,50.0,118,0.021978598727848256,0.16510677337646484
532,50.0,216,0.02176105767504174,0.31993716955184937
533,50.0,210,0.0215516239238488,0.521269679069519
534,150.0,209,0.02134518877403095,0.031881097704172134
535,50.0,179,0.021169958175261808,0.3785094916820526
536,50.0,103,0.021069779953999813,0.03419908136129379
537,0.0,99,0.0209739389719604,0.609326183795929
538,0.0,205,0.020776864143057874,0.36242222785949707
539,50.0,168,0.02061674028364201,0.2702178359031677
540,50.0,153,0.02047198713688522,0.1706208884716034
541,50.0,168,0.02031421291418736,0.0320369228720665
542,50.0,175,0.02015115761850011,2.1934666633605957
543,150.0,119,0.020041028239783324,0.028929531574249268
544,200.0,175,0.01988016570480259,0.061779022216796875
545,100.0,240,0.019661651770467928,0.26166775822639465
546,50.0,173,0.019505630813965776,5.753031253814697
547,0.0,159,0.019363327904729603,2.0307815074920654
548,100.0,165,0.019216752644678467,0.04931235313415527
549,0.0,142,0.019091497722182934,0.2670852243900299
550,100.0,96,0.01900728120614518,0.09208368510007858
551,50.0,153,0.018873828306800865,0.29369524121284485
552,0.0,150,0.01874390178662524,0.09683611243963242
553,150.0,224,0.018551541405767025,0.3584359586238861
554,50.0,165,0.018411111154351633,0.05129047483205795
